Field_Code,Type.x,soil_texture_class,perC_P,perN_P,soilMass,panMass_P,fracPanMass_P,perC_M,perN_M,panMass_M,fracPanMass_M,gP,gM,gCarbonP,gCarbonM,mgCpergSoilP,mgCpergSoilM,propM,Type.y,OM30,BD30,MTC_ha30,CO2e_ha30,DateSampled,DateReceived,Tillage_1to4,Crop2Ago,CropLastYr,CropThisYr,soil_texture_sand,soil_texture_silt,soil_texture_clay,water_capacity,water_capacity_rating,pred_water_capacity,pred_water_capacity_rating,surface_hardness,surface_hardness_rating,subsurface_hardness,subsurface_hardness_rating,aggregate_stability,aggregate_stability_rating,organic_matter,organic_matter_rating,soc,total_c,total_n,ace_soil_protein_index,ace_soil_protein_index_rating,pred_soil_protein,pred_soil_protein_rating,respiration,respiration_rating,active_carbon,active_carbon_rating,ph,ph_rating,p,p_rating,k,k_rating,mg,fe,mn,zn,minor_elements_rating,overall.score,Mod..Morgan.Al..ppm,Mod..Morgan.Ca..ppm,Mod..Morgan.Cu..ppm,Mod..Morgan.S..ppm,Mod..Morgan.B..ppm,CN_ratio,Acres,Owned,Yields,Type,Plants,croprotation,years.since.till,animal,cutshay,till.passes,till.depth,Organic.matter.additions,Soil.amendments,plastic.mulch,herbicides,insecticides,treated.seed,organic,irrigation,Pattern.Drainage.Tile,Longitude,Latitude,Elevation..ft.,Date,ppt.in,ppt.cm,tmeanF,tmeanC
RM9,Veg,silt loam,1.4460303,0.071900922,20.41,307.93,314.14,1.468681126,0.147173213,310.75,325.06,6.21,14.31,0.089798482,0.210168269,4.399729624,10.29731843,0.700638549,Veg,3.83,NA,NA,NA,6/2/2021,6/17/2021,3,MIX,MIX,MIX,24.88914,61.42698,13.68388,,,0.250371,91.77855,NA,NA,NA,NA,29.58129,46.85891,2.45,27.0563,NA,1.548,0.141,NA,NA,4.827178,30.6107,0.292244,15.24804,437.0997,36.69276,6.58,100,2.7,77.6,92,100,61,2.2,2.6,0.4,100,62.58453,23.65,943.8,0.07,8.96,0.13,10.9787234,3,1,2,Leeks,,"3 or more crops in annual sequence (i.e. pumpkins, corn, legumes) ",10,,NA,4,8,,"Certified organic fertilizer amendments (i.e. Bone meal, Feathermeal, Seed meals, ProGro etc.)",1,0,0,0,1,1,0,-73.1959,43.0002,1009,Annual,49.44,125.5776,45.3,7.388888889
V101,Corn,loam,0.971058531,0.071316988,27.35,306.47,317.45,1.529761165,0.158150569,310.79,326.42,10.98,15.63,0.106622227,0.23910167,3.898436077,8.742291411,0.691597174,Corn,3.692,2.166899,120.0028666,440.0105109,4/26/2021,5/13/2021,NA,COS,COS,COS,30.13207,47.09046,22.77747,,,0.229701,85.82142,94,79.44015,182,85.83033,50.62575,86.22138,3.67,77.16962,NA,2.241,0.221,NA,NA,7.633458,63.43784,0.617117,52.27504,611.7031,72.70118,6.18,95.79407,6,100,143.6,100,66.3,7.9,4.3,0.7,100,83.22425,27.66,1449.7,0.1,4.27,0.14,10.14027149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V102,Corn,loam,0.886349504,0.059212053,26.43,310.48,323.48,1.201991096,0.136073541,309.24,322.93,13,13.69,0.115225436,0.164552581,4.359645687,6.225977338,0.588154077,Corn,3.692,1.805874,100.0093021,366.7007744,4/26/2021,5/13/2021,NA,COS,COS,COS,30.09476,46.70127,23.20397,,,0.227459,85.03266,110,73.69438,187,84.7854,48.80615,83.87248,3.49,70.69322,NA,2.33,0.232,NA,NA,7.65505,63.68363,0.510718,38.30014,588.0952,68.30305,5.88,64.19352,7.6,100,135,100,58.8,8.8,4.8,0.7,100,77.71321,34.61,1352.9,0.12,4.75,0.11,10.04310345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V103,Corn,loam,0.958734911,0.074536521,30.55,310.82,324.4,0.93679791,0.111679801,308.56,325.36,13.58,16.8,0.130196201,0.157382049,4.261741437,5.151621895,0.547266871,Corn,3.51,1.513615,79.69182975,292.2033758,4/26/2021,5/13/2021,NA,COS,COS,COS,33.42813,45.70934,20.86253,,,0.229794,85.85351,80,83.79695,183,85.62533,23.25047,33.34052,3.15,56.61838,NA,1.922,0.196,NA,NA,6.615211,51.39252,0.446878,30.48833,606.2551,71.71351,6.25,97.9595,6.7,100,96.2,100,58.4,4.1,4.1,0.4,100,74.73238,21.26,1650.6,0.1,4.14,0.14,9.806122449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V104,Corn,loam,1.44758466,0.094573245,22.97,307.5,316.78,2.61464166,0.278134338,309.54,323.19,9.28,13.65,0.134335856,0.356898587,5.848317651,15.53759628,0.726534126,Corn,4.238,1.272433,80.88856581,296.591408,4/26/2021,5/13/2021,NA,AGE,AGE,COS,29.55496,44.69642,25.74862,,,0.234168,87.30735,108,74.45482,173,87.58617,65.56672,97.25946,3.92,84.66621,NA,2.539,0.252,NA,NA,8.532106,73.09833,0.829916,77.82772,684.3428,84.04836,5.92,70.72795,9.2,100,161.6,100,138.4,4.9,5.4,0.8,100,86.4147,30.55,1537.3,0.1,5.77,0.13,10.07539683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V105,Corn,loam,1.046365032,0.072904424,30.56,307.87,319.97,2.359966264,0.269457953,311.02,328.95,12.1,17.93,0.126610169,0.423141951,4.143002908,13.84626803,0.769695897,Corn,3.601,2.14896,116.0760744,425.6122728,4/26/2021,5/13/2021,NA,COS,COS,COS,35.81043,45.90709,18.28248,,,0.228078,85.25325,95,79.10441,208,79.85248,26.55712,40.25212,3.19,58.35997,NA,2.033,0.212,NA,NA,7.049928,56.61752,0.517811,39.20565,582.6472,67.24691,5.84,57.21373,7.6,100,129.9,100,65.1,5.2,7.2,0.6,100,71.9255,33.31,1441.6,0.14,5.46,0.1,9.589622642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V201,Corn,loam,0.80763832,0.060036868,28.1,306.54,320.44,1.989908771,0.233685083,308.52,322.45,13.9,13.93,0.112261726,0.277194292,3.995079234,9.864565544,0.711747357,Corn,3.328,1.640435,81.8905152,300.2652224,4/26/2021,5/13/2021,NA,COS,COS,COS,31.36754,44.65518,23.97728,,,0.225819,84.43739,75,85.1953,182,85.83033,19.03682,25.31465,3.17,57.491,NA,1.941,0.206,NA,NA,6.842874,54.13761,0.425598,28.05058,597.1751,70.03026,5.86,60.74686,5.7,100,88.4,100,59.9,4.6,6.6,0.5,100,70.93616,27.08,1558.2,0.11,5.17,0.11,9.422330097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V202,Corn,loam,0.727878425,0.056057758,20.53,308.52,316.67,1.58471134,0.180622638,307.17,319.29,8.15,12.12,0.059322092,0.192067014,2.889531984,9.355431778,0.764022823,Corn,3.783,1.533298,87.00699501,319.0256484,4/26/2021,5/13/2021,NA,COS,COS,COS,36.51542,46.06005,17.42453,,,0.221251,82.6985,90,80.75077,155,90.62786,39.05039,67.26505,3.49,70.69322,NA,2.232,0.239,NA,NA,7.740245,64.6479,0.496531,36.50862,669.8148,82.06691,6.48,100,5.6,100,116.9,100,55.8,2.5,5.3,0.3,100,81.27157,16.3,2235.5,0.09,4.73,0.2,9.338912134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V203,Corn,loam,0.832600937,0.064032253,27.45,308.88,321.12,1.194399361,0.131441585,309.45,323.98,12.24,14.53,0.101910355,0.173546227,3.712581227,6.322266927,0.63003115,Corn,3.51,1.444599,76.05813735,278.879837,4/26/2021,5/13/2021,NA,COS,COS,COS,40.16242,42.76755,17.07002,,,0.216766,80.87575,80,83.79695,159,90.00468,45.52962,79.02246,3.32,63.89133,NA,2.122,0.227,NA,NA,7.19347,58.32218,0.581651,47.56143,609.8871,72.37387,6.25,97.9595,6.3,100,104.1,100,63.6,3.4,5.3,0.3,100,81.15068,21.93,1853.7,0.1,3.92,0.2,9.348017621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V204,Corn,loam,1.113393047,0.079080434,25.1,310.25,323.25,3.171284484,0.381783659,306.98,319.23,13,12.25,0.144741096,0.388482349,5.766577534,15.47738443,0.728554516,Corn,3.965,1.295356,77.0412981,282.4847597,4/26/2021,5/13/2021,NA,AGE,AGE,COS,35.00925,42.18506,22.80569,,,0.227698,85.11788,72,85.99435,178,86.63045,63.9806,96.65433,3.89,83.86412,NA,2.522,0.257,NA,NA,8.183846,69.5064,0.822823,77.11815,697.0547,85.65984,5.76,42.78627,10.5,100,168.5,100,114.5,7.3,8.5,0.6,100,84.44432,27.48,1472.3,0.13,5.54,0.12,9.813229572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V205,Corn,loam,0.837457745,0.059771526,30.29,310.93,325.67,1.138354522,0.133510218,309.24,323.74,14.74,14.5,0.123441272,0.165061406,4.075314348,5.449369617,0.572131279,Corn,3.237,1.266204,61.48053522,225.4286291,4/26/2021,5/13/2021,NA,COS,COS,COS,34.73594,40.7549,24.50916,,,0.220429,82.37322,112,72.92254,159,90.00468,23.3771,33.59672,3.2,58.79296,NA,1.974,0.206,NA,NA,7.092057,57.11926,0.489438,35.62351,648.0229,78.81805,6.01,83.00962,7.5,100,124.8,100,72.4,6.3,8,0.5,100,74.35505,26.38,1972.6,0.13,5.41,0.15,9.582524272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V206,Corn,loam,1.02457471,0.07714011,28.75,308.98,322.48,0.614223999,0.074353312,311.24,326.61,13.5,15.37,0.138317586,0.094406229,4.811046464,3.283694909,0.405657792,Corn,3.146,1.310056,61.82154264,226.6789897,4/26/2021,5/13/2021,NA,COS,COS,AGE,35.075,44.09844,20.82656,,,0.238697,88.69988,76,84.92229,166,88.84226,29.36407,46.37921,3.55,72.9437,NA,2.266,0.238,NA,NA,8.041829,67.98291,0.617117,52.27504,706.1347,86.74122,5.86,60.74686,9.9,100,173.3,100,68.4,9.9,11.2,0.6,100,79.12778,31.67,1461.8,0.14,7.29,0.12,9.521008403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V301,Corn,loam,1.043864397,0.063405477,20.97,308.83,316.92,0.913548478,0.104824328,306.47,318.78,8.09,12.31,0.08444863,0.112457818,4.027116343,5.36279531,11.53943531,Corn,2.873,1.3118,56.532021,207.284077,4/26/2021,5/13/2021,NA,COS,COS,COS,31.61429,44.91409,23.47162,,,0.240022,89.08579,96,78.76545,158,90.16324,18.35964,24.1264,3.26,61.36668,NA,2.099,0.221,NA,NA,7.396075,60.70113,0.510718,38.30014,684.3428,84.04836,5.97,78.01581,9.7,100,185.5,100,71.2,6.3,8.2,0.5,100,75.38108,28.17,1454.3,0.14,4.01,0.12,9.497737557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V302,Corn,loam,1.103092277,0.074450502,27.08,307.45,319.17,2.69506828,0.331196557,305.99,321.45,11.72,15.46,0.129282415,0.416657556,4.774092129,15.38617268,0.763192985,Corn,3.874,1.521837,88.43394807,324.2578096,4/26/2021,5/13/2021,NA,COS,COS,COS,33.9078,47.12241,18.96979,,,0.22418,83.82721,85,82.31529,178,86.63045,36.71104,62.44845,3.58,74.03564,NA,2.462,0.256,NA,NA,8.27586,70.47596,0.602931,50.38972,691.6067,84.98318,5.67,27.72907,6.9,100,131.6,100,69.1,12.4,10.7,0.7,100,76.90291,40.31,1450.4,0.18,5.53,0.1,9.6171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V303,Corn,loam,0.942642244,0.057727265,24.97,307.5,317.58,0.888567472,0.104401965,309.03,323.79,10.08,14.76,0.095018338,0.131152559,3.805299888,5.252405241,0.57988256,Corn,3.328,1.380317,68.90542464,252.6532237,4/26/2021,5/13/2021,NA,COS,COS,COS,34.07678,46.25741,19.66581,,,0.217251,81.07825,55,89.96647,164,89.18383,42.31154,73.51353,3.6,74.75075,NA,2.126,0.229,NA,NA,8.031037,67.86584,0.695144,62.44334,662.5509,81.02054,5.69,30.85375,5.8,100,125.4,100,72.6,11.8,10.4,0.6,100,79.22302,49.98,1422.7,0.17,5.02,0.12,9.283842795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V304,Corn,loam,0.937183872,0.064410112,29.02,306.37,318.97,1.721416837,0.208905778,307.04,323.38,12.6,16.34,0.118085168,0.281279511,4.069096067,9.692608931,0.704317447,Corn,3.419,1.316783,67.53121616,247.6144592,4/26/2021,5/13/2021,NA,COS,COS,AGE,32.587,44.56218,22.85082,,,0.224255,83.85548,79,84.08329,183,85.62533,34.10376,56.84506,3.45,69.14625,NA,2.235,0.239,NA,NA,7.489369,61.78385,0.595837,49.44647,662.5509,81.02054,5.58,15.86553,5.2,100,82.6,100,71.6,8.4,9.6,0.7,100,73.97265,40.94,1486.6,0.18,7.81,0.1,9.351464435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V305,Corn,loam,0.70599505,0.041660737,14.37,309.15,314.91,2.764560677,0.317129251,310.71,319.47,5.76,8.76,0.040665315,0.242175515,2.829875776,16.85285423,0.856225444,Corn,3.146,1.340453,63.25597707,231.9385826,4/26/2021,5/13/2021,NA,COS,COS,COS,35.94419,41.31767,22.73814,,,0.216842,80.90732,90,80.75077,280,57.21373,22.95148,32.73869,3.26,61.36668,NA,2.004,0.211,NA,NA,7.188903,58.26816,0.567464,45.68183,689.7908,84.75297,6.34,100,6.8,100,67.3,92.66986,61.1,2.3,5.3,0.3,100,74.52917,17.23,1865.9,0.11,4.26,0.17,9.497630332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V306,Corn,loam,0.934147763,0.067482924,27.2,309.48,321.68,1.829882607,0.20575915,309.44,324.7,12.2,15.26,0.113966027,0.279240086,4.189927466,10.26617963,0.710162118,Corn,3.692,1.517103,84.01716414,308.0629352,4/26/2021,5/13/2021,NA,COS,COS,AGE,32.70293,43.53075,23.76631,,,0.224096,83.79573,85,82.31529,290,53.62176,37.78643,64.69221,3.49,70.69322,NA,2.113,0.215,NA,NA,7.719757,64.41684,0.610024,51.33275,677.0788,83.07625,5.92,70.72795,4.5,100,63.2,88.49524,68.2,4.8,8.1,0.4,100,76.09727,30.61,1752,0.12,6.27,0.12,9.827906977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V307,Corn,clay loam,1.668298171,0.101345246,21.98,309.27,316.39,3.072599157,0.330935995,308.76,323.94,7.12,15.18,0.11878283,0.466420552,5.404132383,21.2202253,0.797022995,Corn,4.875,1.265955,92.57295938,339.4341844,4/26/2021,5/13/2021,NA,AGE,AGE,COS,21.14284,50.06742,28.78973,,,0.22934,85.69622,130,65.51104,300,50,64.49489,93.97123,4.54,72.57469,NA,2.86,0.278,NA,NA,9.03866,85.22702,0.900849,84.20289,762.4305,82.56599,6.07,89.01399,7.5,100,82.8,100,153.4,3.1,9.9,0.7,100,84.06359,22.26,2207.1,0.1,5.95,0.18,10.28776978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V401,Corn,clay loam,1.520008188,0.090644968,18.8,308.27,315.25,2.114724806,0.225658007,310.79,322.1,6.98,11.31,0.106096572,0.239175376,5.643434655,12.72209444,0.692715923,Corn,4.966,1.280655,95.39599095,349.7853002,4/26/2021,5/13/2021,NA,AGE,AGE,COS,22.11607,50.09071,27.79322,,,0.238473,88.6338,97,78.42331,300,50,70.12044,96.77309,4.65,76.49211,NA,3.15,0.296,NA,NA,9.399893,87.83203,0.907943,84.76663,813.2783,88.325,6.29,98.70355,6.2,100,91.8,100,172.5,1.9,7.6,0.6,100,87.49579,16.05,2523.8,0.08,5.19,0.2,10.64189189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V402,Corn,clay loam,0.977251864,0.052481151,27.27,309.19,316.79,2.325509805,0.251056895,305.74,325.58,7.6,19.84,0.074271142,0.461381145,2.723547549,16.91900056,0.861344489,Corn,3.692,1.455562,80.60902356,295.5664197,4/26/2021,5/13/2021,NA,COS,COS,AGE,26.64692,45.73287,27.62021,,,0.234261,87.33714,104,75.94053,300,50,25.5327,30.91438,3.72,37.78581,NA,2.383,0.231,NA,NA,7.985005,75.64729,0.652584,56.95699,717.0306,76.11954,6.58,100,9.8,100,69.8,95.21536,100.5,1.7,8.2,0.3,100,73.82642,14.07,3171.5,0.1,7.11,0.22,10.31601732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V403,Corn,loam,0.77279474,0.043585408,22.38,310.93,317.3,2.077050604,0.217435898,311.28,327.04,6.37,15.76,0.049227025,0.327343175,2.19959897,14.62659407,0.869275304,Corn,3.783,1.37359,77.94436455,285.7960034,4/26/2021,5/13/2021,NA,COS,COS,COS,29.35427,44.28762,26.35811,,,0.237409,88.31547,80,83.79695,290,53.62176,21.49623,29.87541,3.48,70.30986,NA,2.169,0.213,NA,NA,7.102401,57.24228,0.546184,42.88174,564.4873,63.62976,5.9,67.52819,4.1,100,63,88.2916,77.2,3.6,8.3,0.4,100,70.45775,32.36,1956.7,0.11,5.41,0.12,10.18309859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V404,Corn,loam,0.855053884,0.05446638,21.99,310.83,320.78,1.294051157,0.14199058,307.17,318.98,9.95,11.81,0.085077861,0.152827442,3.868934127,6.94986092,0.642387705,Corn,3.965,1.173021,69.76542398,255.8065546,4/26/2021,5/13/2021,NA,COS,COS,COS,30.10728,47.05172,22.841,,,0.233116,86.96764,100,77.3779,296,51.45038,16.10006,20.38992,3.54,72.57469,NA,2.275,0.233,NA,NA,7.874401,66.14724,0.453971,31.32134,662.5509,81.02054,6.44,100,5.6,100,48.4,73.42588,50.1,1.2,4.6,0.1,56,68.05629,13.92,2332.8,0.07,4.05,0.23,9.763948498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V405,Corn,loam,0.826940132,0.056471144,22.11,310.38,318.08,1.573108846,0.175288484,309.41,323.82,7.7,14.41,0.06367439,0.226684985,2.879891007,10.25259994,0.780704893,Corn,3.601,1.441111,77.84161067,285.4192391,4/26/2021,5/13/2021,NA,COS,COS,COS,30.97185,47.55347,21.47469,,,0.226928,84.84172,135,63.32432,300,50,41.93145,72.8175,3.63,75.80363,NA,2.343,0.242,NA,NA,7.436181,61.16764,0.638397,55.09218,664.3669,81.28559,7.09,100,4.9,100,56.5,81.6733,57.7,1.2,4.9,0.1,56,73.50049,9.84,3363.2,0.07,4.04,0.36,9.681818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
V406,Corn,loam,0.962024,0.073736959,20.68,308.27,315.81,1.201800679,0.134689137,309.46,322.37,7.54,12.91,0.07253661,0.155152468,3.507572998,7.502537121,0.681422533,Corn,3.965,1.178751,70.10621573,257.0561243,4/26/2021,5/13/2021,NA,COS,COS,COS,32.07609,46.21874,21.70517,,,0.229929,85.90001,125,67.64713,300,50,56.42933,92.1134,3.83,82.17937,NA,2.653,0.266,NA,NA,8.450097,72.27192,0.610024,51.33275,702.5027,86.31561,6.77,100,4.3,100,55.7,80.85874,59.1,1.1,3.7,0.1,56,77.05158,8.52,2591.6,0.05,4.26,0.35,9.973684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3072,45.0097,127,Annual,40.06,101.7524,45,7.222222222
VE1,Pasture,loam,2.091382961,0.134975147,28.97,308.72,328.43,2.095798792,0.180406565,307.5,316.98,19.71,9.48,0.412211582,0.198681725,14.22891203,6.85818866,12.53943531,Pasture,3.86,1.183210951,68.50791406,251.1956849,5/6/2021,5/18/2021,1,PIT,PIT,PIT,47.14609426,35.88950741,16.96439833,,,0.231908177,86.56972506,208.75,29.96671497,296.25,51.35976711,78.62377461,99.59246822,4.14,89.73627482,NA,3.166,0.231,NA,NA,9.644569102,82.9679561,1.063995344,93.90263053,761.7059218,92.14109979,6.91,100,4.7,100,128,100,198.5,12.4,3.9,0.6,100,85.51971972,39.5,1243.2,0.07,6.1,0.16,13.70562771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6206,44.1018,1511,Annual,45.1,114.554,42,5.555555556
VE10,Pasture,silty clay,7.760991095,0.496265889,31.33,308.65,311.33,1.440430522,0.186805632,309.48,337.29,2.68,27.81,0.207994561,0.400583728,6.638830557,12.78594728,0.658228752,Pasture,6.16,0.999184117,92.32461241,338.5235788,5/14/2021,5/18/2021,1,GRT,GRE,GRT,11.06136192,45.65595693,43.28268115,,,0.277752616,96.49743408,136.25,62.77048589,143.75,92.22623036,21.87933866,24.49206929,5.61,96.31836442,NA,3.343,0.316,NA,NA,9.274917857,86.96996814,1.085275251,94.71238785,816.3499755,88.62357579,6.82,100,3.3,94.4,298,100,743.8,3.9,14,0.7,100,86.41754299,21.49,2197.9,0.05,9.95,0.26,10.57911392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.313,43.8223,281,Annual,37.35,94.869,46.5,8.055555556
VE2,Pasture,silt loam,1.564957079,0.090950378,24.36,307.97,325.24,2.508150565,0.173239146,306.64,313.8,17.27,7.16,0.270268088,0.17958358,11.09474908,7.372068163,0.399206212,Pasture,4.53,1.193001541,81.06445471,297.2363339,5/6/2021,5/18/2021,1,PIT,PIT,PIT,28.10327028,53.20593098,18.69079874,,,0.246052895,90.72303256,231.25,21.49085774,306.25,47.73450152,87.25074837,99.91111003,4.33,93.02663659,NA,3.163,0.205,NA,NA,9.341246549,80.5376518,0.673863718,59.72410885,581.3805447,66.99933619,6.13,93.31927987,2,58,144.2,100,220,14.4,3.2,0.6,100,75.95554293,125.69,938.1,0.03,10.78,0.06,15.42926829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6216,44.1029,1513,Annual,45.05,114.427,42,5.555555556
VE3,Corn,silt loam,0.989491766,0.047224033,23.65,306.93,315.39,2.215788743,0.213538435,311.18,326.56,8.46,15.38,0.083711003,0.340788309,3.539577309,14.40965364,0.802800615,Corn,2.68,1.325053637,53.26715621,195.3129061,5/19/2021,5/25/2021,1,SOY,SOY,Corn,31.54485853,56.20061002,12.25453145,,,0.256437241,93.10490822,120,69.72659473,207.5,79.98005674,41.19827632,71.44971271,2.46,27.42531178,NA,1.658,0.147,NA,NA,5.512305638,38.2355073,0.503624463,37.40097935,436.3308419,36.53638792,6.13,93.31927987,3.8,100,58.7,83.91334,26.4,4.1,3.3,0.3,56,65.59100655,39.35,909.8,0.11,6.39,0.08,11.27891156,10,1,2,soybeans,,"Same crop each year for the last 3 years (i.e. corn, corn, corn) ",5,,NA,0,0,,"Synthetic fertilizers (i.e. Urea, Nitran, etc.) ",0,1,0,1,0,0,0,-73.1317,44.4792,248,Annual,40.35,102.489,46.2,7.888888889
VE4,Pasture,loam,1.549126674,0.102551975,22.34,311.18,320.28,3.022983581,0.282839287,309.53,322.89,9.1,13.36,0.140970527,0.403870606,6.310229515,18.07836197,0.741263061,Pasture,3.36,1.330553289,67.05988577,245.8862478,5/19/2021,5/25/2021,1,PNT,PNT,PNT,36.13556433,46.40797274,17.45646293,,,0.228074313,85.25187196,191.875,37.17400913,223.75,75.59022716,73.48032676,99.08629796,3.43,68.35958103,NA,2.409,0.211,NA,NA,7.330046271,59.92974949,0.659677113,57.88387891,486.6905828,47.13237162,5.64,23.35294509,7.1,100,72.4,97.86268,27.4,20.9,3.1,0.6,56,67.3019677,97.22,757.4,0.17,9.77,0.05,11.41706161,12,1,2,pasture,,"Same crop each year for the last 3 years (i.e. corn, corn, corn) ",NA,,NA,0,0,Dairy manure (solid) ,"Synthetic fertilizers (i.e. Urea, Nitran, etc.) ",0,0,0,0,0,0,0,-73.1362,44.4827,256,Annual,40.28,102.3112,46.2,7.888888889
VE5,Corn,loam,1.83974218,0.088873675,21.05,308.63,317.25,3.896052562,0.308438787,306.95,319.64,8.62,12.69,0.158585776,0.49440907,7.533766077,23.48736675,0.757140846,Corn,4.26,1.179766114,75.38705468,276.4192005,5/19/2021,5/25/2021,2,COS,COS,COS,40.54360449,38.58181718,20.87457833,,,0.22965357,85.80486455,47.5,91.42957391,136.25,93.17084247,50.22577119,85.72619361,4.38,93.74031272,NA,3.329,0.24,NA,NA,9.241055122,79.69066147,0.900849391,84.20288688,788.8490286,94.07789441,6.94,100,43.6,100,383.2,100,219.4,5.7,5.8,2.6,100,92.32026917,16.14,2110,2.19,16.68,0.41,13.87083333,8,1,1,corn/winter rye,,"Same crop each year for the last 3 years (i.e. corn, corn, corn) ",25,,NA,2,5,Dairy manure (liquid) ,,0,1,0,1,0,0,0,-73.0486,44.4691,315,Annual,41.63,105.7402,45.8,7.666666667
